treatment,day,DOMaddition,DOM,bact_DOM,bact,fungi,respSubstrate,baselineResp,respSoil,POM,MAOMs,MAOMp,MAOM
15 0 W A,98,0.00000,47.20851,0.89003,0.90896,3.17472,0.00000,0.00042,0.00093,16.27992,20.14962,11.54756,31.69718
15 0 W A,99,0.00000,47.38488,0.89328,0.90763,3.17227,0.00000,0.00042,0.00093,16.27982,20.14948,11.54760,31.69708
15 0 W A,100,0.00000,47.56081,0.89653,0.90637,3.16991,0.00000,0.00042,0.00094,16.27973,20.14934,11.54764,31.69697
15 0 W A,101,0.00000,47.73630,0.89979,0.90518,3.16763,0.00000,0.00042,0.00094,16.27964,20.14919,11.54768,31.69687
15 0 W A,102,0.00000,47.91137,0.90304,0.90406,3.16543,0.00000,0.00042,0.00094,16.27954,20.14905,11.54772,31.69677
15 0 W A,103,0.00000,48.08603,0.90629,0.90299,3.16330,0.00000,0.00042,0.00094,16.27945,20.14890,11.54776,31.69666
15 0 W A,104,0.00000,48.26028,0.90954,0.90199,3.16125,0.00000,0.00042,0.00095,16.27935,20.14876,11.54780,31.69656
15 0 W A,105,0.00000,48.43414,0.91279,0.90104,3.15928,0.00000,0.00042,0.00095,16.27926,20.14862,11.54784,31.69646
15 0 W A,106,0.00000,48.60761,0.91603,0.90015,3.15737,0.00000,0.00042,0.00095,16.27916,20.14847,11.54788,31.69636
15 0 W A,107,0.00000,48.78070,0.91928,0.89930,3.15553,0.00000,0.00042,0.00095,16.27907,20.14833,11.54792,31.69625
15 0 W A,108,0.00000,48.95343,0.92252,0.89850,3.15375,0.00000,0.00042,0.00096,16.27897,20.14819,11.54797,31.69615
15 0 W A,109,0.00000,49.12579,0.92576,0.89775,3.15204,0.00000,0.00042,0.00096,16.27888,20.14804,11.54801,31.69605
15 0 W A,110,0.00000,49.29780,0.92900,0.89704,3.15039,0.00000,0.00042,0.00096,16.27879,20.14790,11.54805,31.69595
15 0 W A,111,0.00000,49.46947,0.93224,0.89636,3.14879,0.00000,0.00042,0.00097,16.27869,20.14776,11.54809,31.69585
15 0 W A,112,0.00000,49.64079,0.93547,0.89573,3.14725,0.00000,0.00042,0.00097,16.27860,20.14761,11.54813,31.69575
15 0 W A,113,0.00000,49.81177,0.93871,0.89513,3.14577,0.00000,0.00042,0.00097,16.27850,20.14747,11.54818,31.69565
15 0 W A,114,0.00000,49.98243,0.94194,0.89456,3.14434,0.00000,0.00042,0.00097,16.27841,20.14733,11.54822,31.69554
15 0 W A,115,0.00000,50.15277,0.94517,0.89403,3.14296,0.00000,0.00042,0.00098,16.27831,20.14718,11.54826,31.69544
15 0 W A,116,0.00000,50.32279,0.94839,0.89352,3.14162,0.00000,0.00042,0.00098,16.27822,20.14704,11.54831,31.69534
15 0 W A,117,0.00000,50.49249,0.95161,0.89304,3.14034,0.00000,0.00042,0.00098,16.27812,20.14690,11.54835,31.69524
15 0 W A,118,0.00000,50.66189,0.95483,0.89259,3.13910,0.00000,0.00042,0.00098,16.27803,20.14675,11.54839,31.69514
15 0 W A,119,0.00000,50.83099,0.95805,0.89217,3.13790,0.00000,0.00042,0.00099,16.27794,20.14661,11.54844,31.69504
15 0 W A,120,0.00000,50.99979,0.96126,0.89177,3.13675,0.00000,0.00042,0.00099,16.27784,20.14647,11.54848,31.69494
15 0 W A,121,0.00000,51.16830,0.96448,0.89139,3.13563,0.00000,0.00042,0.00099,16.27775,20.14632,11.54852,31.69484
15 0 W A,122,0.00000,51.33652,0.96769,0.89104,3.13456,0.00000,0.00042,0.00099,16.27765,20.14618,11.54857,31.69474
15 0 W A,123,0.00000,51.50445,0.97089,0.89070,3.13352,0.00000,0.00042,0.00100,16.27756,20.14604,11.54861,31.69465
15 0 W A,124,0.00000,51.67211,0.97410,0.89038,3.13252,0.00000,0.00042,0.00100,16.27746,20.14589,11.54865,31.69455
15 0 W A,125,0.00000,51.83948,0.97730,0.89008,3.13156,0.00000,0.00042,0.00100,16.27737,20.14575,11.54870,31.69445
15 0 W A,126,0.00000,52.00659,0.98050,0.88980,3.13063,0.00000,0.00042,0.00100,16.27727,20.14561,11.54874,31.69435
15 0 W A,127,0.00000,52.17342,0.98369,0.88954,3.12974,0.00000,0.00042,0.00101,16.27718,20.14546,11.54879,31.69425
15 0 W A,128,0.00000,52.33999,0.98689,0.88929,3.12887,0.00000,0.00042,0.00101,16.27709,20.14532,11.54883,31.69415
15 0 W A,129,0.00000,52.50629,0.99008,0.88905,3.12804,0.00000,0.00042,0.00101,16.27699,20.14518,11.54888,31.69405
15 0 W A,130,0.00000,52.67233,0.99327,0.88883,3.12723,0.00000,0.00042,0.00101,16.27690,20.14503,11.54892,31.69396
15 0 W A,131,0.00000,52.83812,0.99645,0.88862,3.12646,0.00000,0.00042,0.00102,16.27680,20.14489,11.54897,31.69386
15 0 W A,132,0.00000,53.00365,0.99964,0.88843,3.12571,0.00000,0.00043,0.00102,16.27671,20.14475,11.54901,31.69376
15 0 W A,133,0.00000,53.16892,1.00282,0.88824,3.12499,0.00000,0.00043,0.00102,16.27661,20.14460,11.54906,31.69366
15 0 W A,134,0.00000,53.33395,1.00600,0.88807,3.12429,0.00000,0.00043,0.00102,16.27652,20.14446,11.54910,31.69356
15 0 W A,135,0.00000,53.49873,1.00917,0.88791,3.12362,0.00000,0.00043,0.00103,16.27642,20.14432,11.54915,31.69347
15 0 W A,136,0.00000,53.66327,1.01235,0.88775,3.12298,0.00000,0.00043,0.00103,16.27633,20.14417,11.54920,31.69337
15 0 W A,137,0.00000,53.82757,1.01552,0.88761,3.12236,0.00000,0.00043,0.00103,16.27623,20.14403,11.54924,31.69327
15 0 W A,138,0.00000,53.99162,1.01869,0.88748,3.12176,0.00000,0.00043,0.00103,16.27614,20.14389,11.54929,31.69318
15 0 W A,139,0.00000,54.15544,1.02186,0.88735,3.12118,0.00000,0.00043,0.00104,16.27605,20.14374,11.54934,31.69308
15 0 W A,140,0.00000,54.31902,1.02502,0.88723,3.12062,0.00000,0.00043,0.00104,16.27595,20.14360,11.54938,31.69298
15 0 W A,141,0.00000,54.48237,1.02819,0.88712,3.12008,0.00000,0.00043,0.00104,16.27586,20.14346,11.54943,31.69289
15 0 W A,142,0.00000,54.64548,1.03135,0.88702,3.11956,0.00000,0.00043,0.00104,16.27576,20.14332,11.54948,31.69279
15 0 W A,143,0.00000,54.80837,1.03451,0.88692,3.11907,0.00000,0.00043,0.00105,16.27567,20.14317,11.54952,31.69270
15 0 W A,144,0.00000,54.97102,1.03766,0.88683,3.11858,0.00000,0.00043,0.00105,16.27557,20.14303,11.54957,31.69260
15 0 W A,145,0.00000,55.13346,1.04082,0.88675,3.11812,0.00000,0.00043,0.00105,16.27548,20.14289,11.54962,31.69250
15 0 W A,146,0.00000,55.29566,1.04397,0.88667,3.11768,0.00000,0.00043,0.00105,16.27538,20.14274,11.54967,31.69241
15 0 W A,147,0.00000,55.45764,1.04712,0.88659,3.11725,0.00000,0.00043,0.00106,16.27529,20.14260,11.54971,31.69231
15 0 W A,148,0.00000,55.61940,1.05027,0.88653,3.11683,0.00000,0.00043,0.00106,16.27519,20.14246,11.54976,31.69222
15 0 W A,149,0.00000,55.78094,1.05342,0.88646,3.11643,0.00000,0.00043,0.00106,16.27510,20.14231,11.54981,31.69212
15 0 W A,150,0.00000,55.94226,1.05656,0.88640,3.11605,0.00000,0.00043,0.00106,16.27501,20.14217,11.54986,31.69203
15 0 W A,151,0.00000,56.10337,1.05970,0.88635,3.11568,0.00000,0.00043,0.00106,16.27491,20.14203,11.54991,31.69193
15 0 W A,152,0.00000,56.26425,1.06284,0.88630,3.11532,0.00000,0.00043,0.00107,16.27482,20.14188,11.54995,31.69184
15 0 W A,153,0.00000,56.42493,1.06598,0.88625,3.11498,0.00000,0.00043,0.00107,16.27472,20.14174,11.55000,31.69174
15 0 W A,154,0.00000,56.58539,1.06912,0.88621,3.11465,0.00000,0.00043,0.00107,16.27463,20.14160,11.55005,31.69165
15 0 W A,155,0.00000,56.74563,1.07226,0.88617,3.11433,0.00000,0.00043,0.00107,16.27453,20.14146,11.55010,31.69156
15 0 W A,156,0.00000,56.90567,1.07539,0.88613,3.11403,0.00000,0.00043,0.00108,16.27444,20.14131,11.55015,31.69146
15 0 W A,157,0.00000,57.06549,1.07852,0.88610,3.11373,0.00000,0.00043,0.00108,16.27434,20.14117,11.55020,31.69137
15 0 W A,158,0.00000,57.22511,1.08165,0.88607,3.11345,0.00000,0.00043,0.00108,16.27425,20.14103,11.55025,31.69127
15 0 W A,159,0.00000,57.38452,1.08478,0.88604,3.11318,0.00000,0.00043,0.00108,16.27415,20.14088,11.55030,31.69118
15 0 W A,160,0.00000,57.54372,1.08791,0.88602,3.11291,0.00000,0.00043,0.00108,16.27406,20.14074,11.55035,31.69109
15 0 W B,0,0.00000,0.58619,2.01237,5.74534,1.36711,0.00000,0.00064,0.00064,5.42996,6.72172,3.84822,10.56994
15 0 W B,1,0.00000,1.29513,1.84209,5.29492,1.35952,0.00000,0.00077,0.00078,5.42992,6.72166,3.84822,10.56987
15 0 W B,2,0.00000,1.94793,1.68784,4.88280,1.35223,0.00000,0.00072,0.00073,5.42989,6.72159,3.84822,10.56982
15 0 W B,3,0.00000,2.54911,1.54812,4.50569,1.34523,0.00000,0.00067,0.00068,5.42985,6.72153,3.84823,10.56976
15 0 W B,4,0.00000,3.10294,1.42159,4.16062,1.33850,0.00000,0.00063,0.00064,5.42981,6.72147,3.84824,10.56971
15 0 W B,5,0.00000,3.61343,1.30700,3.84483,1.33203,0.00000,0.00059,0.00060,5.42977,6.72140,3.84825,10.56966
15 0 W B,6,0.00000,4.08425,1.20324,3.55584,1.32581,0.00000,0.00055,0.00057,5.42974,6.72134,3.84827,10.56961
15 0 W B,7,0.00000,4.51881,1.10931,3.29133,1.31982,0.00000,0.00051,0.00053,5.42970,6.72128,3.84829,10.56956
15 0 W B,8,0.00000,4.92023,1.02428,3.04923,1.31407,0.00000,0.00048,0.00051,5.42966,6.72121,3.84831,10.56952
15 0 W B,9,0.00000,5.29138,0.94732,2.82760,1.30854,0.00000,0.00046,0.00048,5.42962,6.72115,3.84833,10.56948
15 0 W B,10,0.00000,5.63488,0.87767,2.62470,1.30321,0.00000,0.00043,0.00045,5.42959,6.72109,3.84835,10.56944
15 0 W B,11,0.00000,5.95314,0.81464,2.43892,1.29809,0.00000,0.00041,0.00043,5.42955,6.72103,3.84837,10.56940
15 0 W B,12,0.00000,6.24834,0.75761,2.26879,1.29316,0.00000,0.00039,0.00041,5.42951,6.72097,3.84840,10.56937
15 0 W B,13,0.00000,6.52249,0.70602,2.11296,1.28842,0.00000,0.00037,0.00039,5.42948,6.72090,3.84843,10.56933
15 0 W B,14,0.00000,6.77742,0.65935,1.97022,1.28386,0.00000,0.00035,0.00038,5.42944,6.72084,3.84846,10.56930
15 0 W B,15,0.00000,7.01480,0.61714,1.83943,1.27947,0.00000,0.00033,0.00036,5.42940,6.72078,3.84848,10.56927
15 0 W B,16,0.00000,7.23614,0.57897,1.71957,1.27524,0.00000,0.00032,0.00035,5.42937,6.72072,3.84852,10.56923
15 0 W B,17,0.00000,7.44285,0.54445,1.60969,1.27117,0.00000,0.00030,0.00033,5.42933,6.72066,3.84855,10.56921
15 0 W B,18,0.00000,7.63617,0.51324,1.50895,1.26725,0.00000,0.00029,0.00032,5.42929,6.72060,3.84858,10.56918
15 0 W B,19,0.00000,7.81726,0.48502,1.41654,1.26348,0.00000,0.00028,0.00031,5.42926,6.72054,3.84861,10.56915
15 0 W B,20,0.00000,7.98717,0.45951,1.33177,1.25984,0.00000,0.00027,0.00030,5.42922,6.72048,3.84865,10.56912
15 0 W B,21,0.00000,8.14686,0.43646,1.25396,1.25635,0.00000,0.00026,0.00029,5.42918,6.72042,3.84868,10.56910
15 0 W B,22,0.00000,8.29718,0.41562,1.18252,1.25298,0.00000,0.00025,0.00028,5.42915,6.72036,3.84871,10.56907
15 0 W B,23,0.00000,8.43894,0.39679,1.11690,1.24973,0.00000,0.00024,0.00028,5.42911,6.72030,3.84875,10.56905
15 0 W B,24,0.00000,8.57285,0.37978,1.05660,1.24661,0.00000,0.00023,0.00027,5.42908,6.72024,3.84878,10.56902
15 0 W B,25,0.00000,8.69956,0.36442,1.00117,1.24359,0.00000,0.00023,0.00026,5.42904,6.72018,3.84882,10.56900
15 0 W B,26,0.00000,8.81967,0.35054,0.95018,1.24069,0.00000,0.00022,0.00026,5.42900,6.72012,3.84886,10.56898
15 0 W B,27,0.00000,8.93372,0.33802,0.90326,1.23790,0.00000,0.00022,0.00025,5.42897,6.72006,3.84889,10.56895
15 0 W B,28,0.00000,9.04221,0.32672,0.86006,1.23521,0.00000,0.00021,0.00025,5.42893,6.72000,3.84893,10.56893
15 0 W B,29,0.00000,9.14557,0.31653,0.82026,1.23261,0.00000,0.00021,0.00024,5.42890,6.71994,3.84897,10.56891
15 0 W B,30,0.00000,9.24423,0.30734,0.78357,1.23011,0.00000,0.00020,0.00024,5.42886,6.71988,3.84901,10.56889
15 0 W B,31,0.00000,9.33855,0.29906,0.74973,1.22771,0.00000,0.00020,0.00023,5.42883,6.71983,3.84904,10.56887
15 0 W B,32,0.00000,9.42886,0.29160,0.71850,1.22539,0.00000,0.00019,0.00023,5.42879,6.71977,3.84908,10.56885
15 0 W B,33,0.00000,9.51548,0.28489,0.68966,1.22315,0.00000,0.00019,0.00022,5.42876,6.71971,3.84912,10.56883
15 0 W B,34,0.00000,9.59869,0.27887,0.66301,1.22099,0.00000,0.00019,0.00022,5.42872,6.71965,3.84916,10.56881
15 0 W B,35,0.00000,9.67874,0.27346,0.63836,1.21892,0.00000,0.00018,0.00022,5.42869,6.71960,3.84920,10.56879
15 0 W B,36,0.00000,9.75587,0.26861,0.61555,1.21691,0.00000,0.00018,0.00022,5.42865,6.71954,3.84924,10.56878
15 0 W B,37,0.00000,9.83029,0.26427,0.59443,1.21498,0.00000,0.00018,0.00021,5.42862,6.71948,3.84928,10.56876
15 0 W B,38,0.00000,9.90220,0.26040,0.57486,1.21312,0.00000,0.00018,0.00021,5.42858,6.71943,3.84932,10.56874
15 0 W B,39,0.00000,9.97177,0.25695,0.55671,1.21133,0.00000,0.00017,0.00021,5.42855,6.71937,3.84935,10.56872
15 0 W B,40,0.00000,10.03916,0.25388,0.53987,1.20960,0.00000,0.00017,0.00021,5.42852,6.71931,3.84939,10.56871
15 0 W B,41,0.00000,10.10454,0.25116,0.52423,1.20793,0.00000,0.00017,0.00020,5.42848,6.71926,3.84943,10.56869
15 0 W B,42,0.00000,10.16802,0.24876,0.50971,1.20633,0.00000,0.00017,0.00020,5.42845,6.71920,3.84948,10.56868
15 0 W B,43,0.00000,10.22975,0.24665,0.49620,1.20478,0.00000,0.00017,0.00020,5.42841,6.71914,3.84952,10.56866
15 0 W B,44,0.00000,10.28982,0.24480,0.48363,1.20329,0.00000,0.00017,0.00020,5.42838,6.71909,3.84956,10.56865
15 0 W B,45,0.00000,10.34836,0.24320,0.47193,1.20185,0.00000,0.00016,0.00020,5.42835,6.71903,3.84960,10.56863
15 0 W B,46,0.00000,10.40546,0.24181,0.46103,1.20046,0.00000,0.00016,0.00020,5.42831,6.71898,3.84964,10.56862
15 0 W B,47,0.00000,10.46120,0.24063,0.45087,1.19912,0.00000,0.00016,0.00020,5.42828,6.71892,3.84968,10.56860
15 0 W B,48,0.00000,10.51567,0.23963,0.44139,1.19783,0.00000,0.00016,0.00019,5.42824,6.71887,3.84972,10.56859
15 0 W B,49,0.00000,10.56894,0.23879,0.43254,1.19658,0.00000,0.00016,0.00019,5.42821,6.71881,3.84976,10.56857
15 0 W B,50,0.00000,10.62110,0.23811,0.42428,1.19538,0.00000,0.00016,0.00019,5.42818,6.71876,3.84980,10.56856
15 0 W B,51,0.00000,10.67219,0.23757,0.41656,1.19423,0.00000,0.00016,0.00019,5.42814,6.71870,3.84985,10.56855
15 0 W B,52,0.00000,10.72228,0.23716,0.40934,1.19311,0.00000,0.00016,0.00019,5.42811,6.71865,3.84989,10.56854
15 0 W B,53,0.00000,10.77143,0.23686,0.40258,1.19203,0.00000,0.00016,0.00019,5.42808,6.71859,3.84993,10.56852
15 0 W B,54,0.00000,10.81968,0.23667,0.39626,1.19100,0.00000,0.00016,0.00019,5.42804,6.71854,3.84997,10.56851
15 0 W B,55,0.00000,10.86709,0.23658,0.39034,1.19000,0.00000,0.00015,0.00019,5.42801,6.71849,3.85001,10.56850
15 0 W B,56,0.00000,10.91370,0.23657,0.38480,1.18903,0.00000,0.00015,0.00019,5.42798,6.71843,3.85006,10.56849
15 0 W B,57,0.00000,10.95956,0.23665,0.37960,1.18810,0.00000,0.00015,0.00019,5.42794,6.71838,3.85010,10.56848
15 0 W B,58,0.00000,11.00468,0.23680,0.37472,1.18720,0.00000,0.00015,0.00018,5.42791,6.71832,3.85014,10.56847
15 0 W B,59,0.00000,11.04913,0.23702,0.37015,1.18634,0.00000,0.00015,0.00018,5.42788,6.71827,3.85019,10.56846
15 0 W B,60,0.00000,11.09292,0.23730,0.36586,1.18550,0.00000,0.00015,0.00018,5.42785,6.71822,3.85023,10.56845
15 0 W B,61,0.00000,11.13609,0.23763,0.36183,1.18470,0.00000,0.00015,0.00018,5.42781,6.71816,3.85027,10.56844
15 0 W B,62,0.00000,11.17866,0.23802,0.35804,1.18392,0.00000,0.00015,0.00018,5.42778,6.71811,3.85032,10.56843
15 0 W B,63,0.00000,11.22067,0.23845,0.35448,1.18317,0.00000,0.00015,0.00018,5.42775,6.71806,3.85036,10.56842
15 0 W B,64,0.00000,11.26214,0.23892,0.35114,1.18245,0.00000,0.00015,0.00018,5.42771,6.71800,3.85041,10.56841
15 0 W B,65,0.00000,11.30309,0.23944,0.34799,1.18175,0.00000,0.00015,0.00018,5.42768,6.71795,3.85045,10.56840
15 0 W B,66,0.00000,11.34354,0.23999,0.34503,1.18108,0.00000,0.00015,0.00018,5.42765,6.71789,3.85049,10.56839
15 0 W B,67,0.00000,11.38352,0.24057,0.34225,1.18043,0.00000,0.00015,0.00018,5.42762,6.71784,3.85054,10.56838
15 0 W B,68,0.00000,11.42304,0.24118,0.33963,1.17981,0.00000,0.00015,0.00018,5.42758,6.71779,3.85058,10.56837
15 0 W B,69,0.00000,11.46212,0.24181,0.33716,1.17921,0.00000,0.00015,0.00018,5.42755,6.71774,3.85063,10.56836
15 0 W B,70,0.00000,11.50078,0.24247,0.33484,1.17862,0.00000,0.00015,0.00018,5.42752,6.71768,3.85067,10.56836
15 0 W B,71,0.00000,11.53904,0.24315,0.33265,1.17806,0.00000,0.00015,0.00018,5.42748,6.71763,3.85072,10.56835
15 0 W B,72,0.00000,11.57690,0.24385,0.33059,1.17752,0.00000,0.00015,0.00017,5.42745,6.71758,3.85076,10.56834
15 0 W B,73,0.00000,11.61439,0.24457,0.32864,1.17700,0.00000,0.00015,0.00017,5.42742,6.71752,3.85081,10.56833
15 0 W B,74,0.00000,11.65151,0.24531,0.32681,1.17650,0.00000,0.00015,0.00017,5.42739,6.71747,3.85086,10.56833
15 0 W B,75,0.00000,11.68828,0.24606,0.32508,1.17601,0.00000,0.00015,0.00017,5.42735,6.71742,3.85090,10.56832
15 0 W B,76,0.00000,11.72471,0.24682,0.32345,1.17554,0.00000,0.00015,0.00017,5.42732,6.71736,3.85095,10.56831
15 0 W B,77,0.00000,11.76082,0.24759,0.32192,1.17509,0.00000,0.00015,0.00017,5.42729,6.71731,3.85099,10.56831
15 0 W B,78,0.00000,11.79660,0.24838,0.32047,1.17466,0.00000,0.00015,0.00017,5.42726,6.71726,3.85104,10.56830
15 0 W B,79,0.00000,11.83207,0.24917,0.31910,1.17424,0.00000,0.00015,0.00017,5.42722,6.71721,3.85109,10.56829
15 0 W B,80,0.00000,11.86725,0.24997,0.31781,1.17383,0.00000,0.00015,0.00017,5.42719,6.71715,3.85113,10.56829
15 0 W B,81,0.00000,11.90213,0.25078,0.31659,1.17344,0.00000,0.00015,0.00017,5.42716,6.71710,3.85118,10.56828
15 0 W B,82,0.00000,11.93673,0.25159,0.31544,1.17306,0.00000,0.00015,0.00017,5.42713,6.71705,3.85123,10.56828
15 0 W B,83,0.00000,11.97106,0.25242,0.31435,1.17270,0.00000,0.00015,0.00017,5.42710,6.71699,3.85128,10.56827
15 0 W B,84,0.00000,12.00512,0.25324,0.31333,1.17235,0.00000,0.00015,0.00017,5.42706,6.71694,3.85132,10.56827
15 0 W B,85,0.00000,12.03892,0.25407,0.31236,1.17201,0.00000,0.00015,0.00017,5.42703,6.71689,3.85137,10.56826
15 0 W B,86,0.00000,12.07246,0.25491,0.31145,1.17168,0.00000,0.00015,0.00017,5.42700,6.71684,3.85142,10.56826
15 0 W B,87,0.00000,12.10575,0.25574,0.31058,1.17137,0.00000,0.00015,0.00017,5.42697,6.71678,3.85147,10.56825
15 0 W B,88,0.00000,12.13881,0.25658,0.30977,1.17107,0.00000,0.00015,0.00016,5.42693,6.71673,3.85151,10.56825
15 0 W B,89,0.00000,12.17162,0.25743,0.30900,1.17077,0.00000,0.00015,0.00016,5.42690,6.71668,3.85156,10.56824
15 0 W B,90,0.00000,12.20421,0.25827,0.30827,1.17049,0.00000,0.00015,0.00016,5.42687,6.71663,3.85161,10.56824
15 0 W B,91,0.00000,12.23657,0.25912,0.30758,1.17022,0.00000,0.00015,0.00016,5.42684,6.71657,3.85166,10.56823
15 0 W B,92,0.00000,12.26871,0.25996,0.30693,1.16995,0.00000,0.00015,0.00016,5.42681,6.71652,3.85171,10.56823
15 0 W B,93,0.00000,12.30063,0.26081,0.30631,1.16970,0.00000,0.00015,0.00016,5.42677,6.71647,3.85176,10.56823
15 0 W B,94,0.00000,12.33234,0.26166,0.30573,1.16946,0.00000,0.00015,0.00016,5.42674,6.71642,3.85181,10.56822
15 0 W B,95,0.00000,12.36384,0.26251,0.30519,1.16922,0.00000,0.00015,0.00016,5.42671,6.71637,3.85185,10.56822
15 0 W B,96,0.00000,12.39514,0.26336,0.30467,1.16899,0.00000,0.00015,0.00016,5.42668,6.71631,3.85190,10.56822
15 0 W B,97,0.00000,12.42623,0.26421,0.30418,1.16877,0.00000,0.00015,0.00016,5.42664,6.71626,3.85195,10.56821
15 0 W B,98,0.00000,12.45713,0.26506,0.30371,1.16856,0.00000,0.00015,0.00016,5.42661,6.71621,3.85200,10.56821
15 0 W B,99,0.00000,12.48784,0.26591,0.30328,1.16836,0.00000,0.00015,0.00016,5.42658,6.71616,3.85205,10.56821
15 0 W B,100,0.00000,12.51836,0.26676,0.30286,1.16816,0.00000,0.00015,0.00016,5.42655,6.71610,3.85210,10.56821
15 0 W B,101,0.00000,12.54869,0.26760,0.30247,1.16797,0.00000,0.00015,0.00016,5.42652,6.71605,3.85215,10.56820
15 0 W B,102,0.00000,12.57883,0.26845,0.30210,1.16779,0.00000,0.00015,0.00016,5.42648,6.71600,3.85220,10.56820
15 0 W B,103,0.00000,12.60880,0.26929,0.30175,1.16761,0.00000,0.00015,0.00015,5.42645,6.71595,3.85225,10.56820
15 0 W B,104,0.00000,12.63858,0.27014,0.30142,1.16744,0.00000,0.00015,0.00015,5.42642,6.71589,3.85230,10.56820
15 0 W B,105,0.00000,12.66819,0.27098,0.30111,1.16728,0.00000,0.00015,0.00015,5.42639,6.71584,3.85235,10.56820
15 0 W B,106,0.00000,12.69763,0.27182,0.30081,1.16712,0.00000,0.00015,0.00015,5.42636,6.71579,3.85240,10.56820
15 0 W B,107,0.00000,12.72690,0.27267,0.30053,1.16697,0.00000,0.00015,0.00015,5.42632,6.71574,3.85246,10.56819
15 0 W B,108,0.00000,12.75600,0.27351,0.30027,1.16682,0.00000,0.00015,0.00015,5.42629,6.71569,3.85251,10.56819
15 0 W B,109,0.00000,12.78493,0.27434,0.30002,1.16668,0.00000,0.00015,0.00015,5.42626,6.71563,3.85256,10.56819
15 0 W B,110,0.00000,12.81370,0.27518,0.29978,1.16654,0.00000,0.00015,0.00015,5.42623,6.71558,3.85261,10.56819
15 0 W B,111,0.00000,12.84231,0.27602,0.29956,1.16641,0.00000,0.00015,0.00015,5.42620,6.71553,3.85266,10.56819
15 0 W B,112,0.00000,12.87075,0.27685,0.29935,1.16628,0.00000,0.00015,0.00015,5.42616,6.71548,3.85271,10.56819
15 0 W B,113,0.00000,12.89904,0.27766,0.29915,1.16616,0.00000,0.00015,0.00015,5.42613,6.71542,3.85276,10.56819
15 0 W B,114,0.00000,12.92718,0.27847,0.29896,1.16604,0.00000,0.00015,0.00015,5.42610,6.71537,3.85282,10.56819
15 0 W B,115,0.00000,12.95515,0.27926,0.29878,1.16592,0.00000,0.00015,0.00015,5.42607,6.71532,3.85287,10.56819
15 0 W B,116,0.00000,12.98298,0.28004,0.29861,1.16581,0.00000,0.00015,0.00015,5.42604,6.71527,3.85292,10.56819
15 0 W B,117,0.00000,13.01065,0.28081,0.29846,1.16571,0.00000,0.00015,0.00015,5.42600,6.71522,3.85297,10.56819
15 0 W B,118,0.00000,13.03816,0.28156,0.29830,1.16560,0.00000,0.00015,0.00015,5.42597,6.71516,3.85303,10.56819
15 0 W B,119,0.00000,13.06553,0.28231,0.29816,1.16551,0.00000,0.00015,0.00015,5.42594,6.71511,3.85308,10.56819
15 0 W B,120,0.00000,13.09274,0.28305,0.29803,1.16541,0.00000,0.00015,0.00015,5.42591,6.71506,3.85313,10.56819
15 0 W B,121,0.00000,13.11981,0.28377,0.29790,1.16532,0.00000,0.00015,0.00015,5.42588,6.71501,3.85318,10.56819
15 0 W B,122,0.00000,13.14672,0.28449,0.29778,1.16523,0.00000,0.00015,0.00015,5.42584,6.71496,3.85324,10.56819
15 0 W B,123,0.00000,13.17349,0.28520,0.29767,1.16514,0.00000,0.00015,0.00015,5.42581,6.71490,3.85329,10.56819
15 0 W B,124,0.00000,13.20011,0.28591,0.29756,1.16506,0.00000,0.00015,0.00015,5.42578,6.71485,3.85334,10.56820
15 0 W B,125,0.00000,13.22659,0.28660,0.29746,1.16498,0.00000,0.00015,0.00015,5.42575,6.71480,3.85340,10.56820
15 0 W B,126,0.00000,13.25292,0.28729,0.29736,1.16490,0.00000,0.00015,0.00015,5.42572,6.71475,3.85345,10.56820
15 0 W B,127,0.00000,13.27911,0.28797,0.29727,1.16483,0.00000,0.00015,0.00015,5.42568,6.71470,3.85350,10.56820
15 0 W B,128,0.00000,13.30515,0.28864,0.29719,1.16476,0.00000,0.00015,0.00015,5.42565,6.71464,3.85356,10.56820
15 0 W B,129,0.00000,13.33105,0.28931,0.29710,1.16469,0.00000,0.00015,0.00015,5.42562,6.71459,3.85361,10.56820
15 0 W B,130,0.00000,13.35681,0.28997,0.29703,1.16462,0.00000,0.00015,0.00015,5.42559,6.71454,3.85367,10.56821
15 0 W B,131,0.00000,13.38243,0.29062,0.29696,1.16456,0.00000,0.00015,0.00015,5.42556,6.71449,3.85372,10.56821
15 0 W B,132,0.00000,13.40791,0.29127,0.29689,1.16450,0.00000,0.00015,0.00015,5.42552,6.71444,3.85378,10.56821
15 0 W B,133,0.00000,13.43325,0.29191,0.29682,1.16444,0.00000,0.00015,0.00015,5.42549,6.71438,3.85383,10.56821
15 0 W B,134,0.00000,13.45846,0.29255,0.29676,1.16438,0.00000,0.00015,0.00015,5.42546,6.71433,3.85388,10.56822
15 0 W B,135,0.00000,13.48352,0.29318,0.29671,1.16433,0.00000,0.00015,0.00015,5.42543,6.71428,3.85394,10.56822
15 0 W B,136,0.00000,13.50845,0.29381,0.29665,1.16427,0.00000,0.00015,0.00015,5.42540,6.71423,3.85399,10.56822
15 0 W B,137,0.00000,13.53325,0.29443,0.29660,1.16422,0.00000,0.00015,0.00015,5.42536,6.71418,3.85405,10.56822
